,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,POPESTIMATE2020,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,NPOPCHG_2020,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,BIRTHS2020,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,DEATHS2020,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,NATURALINC2020,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,INTERNATIONALMIG2020,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,DOMESTICMIG2020,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,NETMIG2020,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,RESIDUAL2020,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,GQESTIMATES2020,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RBIRTH2020,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RDEATH2020,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RNATURALINC2020,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RINTERNATIONALMIG2020,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RDOMESTICMIG2020,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019,RNETMIG2020
451,50,3,5,13,107,Georgia,Emanuel County,22598,22592,22602,22489,22727,22626,22476,22465,22405,22528,22582,22600,22507,10,-113,238,-101,-150,-11,-60,123,54,18,-93,85,334,319,303,338,319,299,313,280,301,288,86,279,254,286,286,277,272,305,326,296,303,-1,55,65,17,52,42,27,8,-46,5,-15,-2,-2,-5,-6,0,2,2,-3,-4,-4,-4,14,-165,172,-115,-203,-52,-87,118,103,17,-76,12,-167,167,-121,-203,-50,-85,115,99,13,-80,-1,-1,6,3,1,-3,-2,0,1,0,2,916,916,936,1229,1084,937,945,1033,1182,1312,1365,1368,14.81448626,14.11004954,13.36185037,14.98824886,14.19639082,13.32739024,13.93185409,12.41409887,13.32389005,12.76963664,12.37497505,11.23496108,12.6121756,12.68236442,12.32727354,12.12391353,13.57576837,14.45355797,13.10256297,13.43472188,2.439511211,2.875088464,0.749674773,2.30588444,1.869117287,1.203476711,0.356085728,-2.0394591,0.221327077,-0.665085242,-0.088709499,-0.221160651,-0.264591097,0.0,0.089005585,0.089146423,-0.133532148,-0.17734427,-0.177061662,-0.177356064,-7.318533632,7.607926398,-5.07132935,-9.001818101,-2.314145213,-3.8778694,5.252264483,4.566614941,0.752512062,-3.369765225,-7.407243131,7.386765747,-5.335920446,-9.001818101,-2.225139628,-3.788722977,5.118732335,4.389270672,0.575450401,-3.547121289
452,50,3,5,13,109,Georgia,Evans County,11000,11008,11028,10983,10678,10792,10808,10690,10633,10747,10677,10661,10638,20,-45,-305,114,16,-118,-57,114,-70,-16,-23,48,148,177,168,162,161,131,143,130,125,130,5,105,109,123,114,133,117,106,132,90,125,43,43,68,45,48,28,14,37,-2,35,5,0,-9,-11,-5,-3,-1,-1,6,4,5,7,-23,-80,-379,72,-28,-145,-71,72,-72,-55,-36,-23,-89,-390,67,-31,-146,-72,78,-68,-50,-29,0,1,17,2,-1,0,1,-1,0,-1,1,404,403,397,403,401,392,387,394,401,403,404,404,13.44782154,16.34273579,15.64974383,15.0,14.9781375,12.28720161,13.37698784,12.13592233,11.71618708,12.20714588,9.540684203,10.06417063,11.45784816,10.55555556,12.37324402,10.97406556,9.915809167,12.32262883,8.435654701,11.73764027,3.90713734,6.278565163,4.191895668,4.444444444,2.604893479,1.31313605,3.461178672,-0.186706497,3.280532384,0.469505611,-0.817772932,-1.015650247,-0.465766185,-0.277777778,-0.09303191,-0.093795432,0.561272217,0.373412995,0.468647483,0.657307855,-7.269092726,-34.9937676,6.707033069,-2.592592593,-13.48962694,-6.659475684,6.735266604,-6.721433906,-5.155122317,-3.380440396,-8.086865658,-36.00941785,6.241266884,-2.87037037,-13.58265885,-6.753271116,7.296538821,-6.348020911,-4.686474834,-2.723132541
453,50,3,5,13,111,Georgia,Fannin County,23682,23706,23684,23647,23617,23835,23869,24455,25051,25348,25995,26068,26521,-22,-37,-30,218,34,586,596,297,647,73,453,49,197,184,198,201,226,201,191,216,198,199,56,265,292,341,314,320,329,350,352,346,390,-7,-68,-108,-143,-113,-94,-128,-159,-136,-148,-191,0,-5,-5,-12,1,2,-1,-3,-4,-4,-5,-10,37,86,365,146,670,722,457,785,228,653,-10,32,81,353,147,672,721,454,781,224,648,-5,-1,-3,8,0,8,3,2,2,-3,-4,161,160,159,161,157,157,154,160,159,163,160,160,8.324354018,7.78605281,8.345275226,8.426966292,9.353530337,8.120227851,7.579515467,8.413999961,7.606169449,7.568122611,11.1977351,12.35612729,14.37241844,13.16451451,13.24393676,13.29131822,13.88916447,13.71170364,13.29158904,14.83199909,-2.873381082,-4.570074475,-6.027143218,-4.737548214,-3.890406423,-5.171090373,-6.309649001,-5.297703679,-5.685419588,-7.263876476,-0.211278021,-0.211577522,-0.505774256,0.041925205,0.082774605,-0.040399144,-0.119049981,-0.155814814,-0.153659989,-0.190153834,1.563457354,3.639133379,15.38396696,6.121079993,27.72949259,29.16818164,18.13528046,30.57865727,8.758619365,24.83409078,1.352179333,3.427555857,14.8781927,6.163005199,27.8122672,29.12778249,18.01623048,30.42284245,8.604959376,24.64393695
454,50,3,5,13,113,Georgia,Fayette County,106567,106556,106938,107171,107343,108103,109259,110215,111294,112626,113333,114645,115821,382,233,172,760,1156,956,1079,1332,707,1312,1176,197,780,809,816,827,925,865,899,826,859,868,227,765,669,818,797,835,892,813,909,914,990,-30,15,140,-2,30,90,-27,86,-83,-55,-122,48,121,192,213,178,222,331,201,162,165,119,367,93,-200,549,959,648,783,1059,637,1219,1192,415,214,-8,762,1137,870,1114,1260,799,1384,1311,-3,4,40,0,-11,-4,-8,-14,-9,-17,-13,557,558,571,549,546,500,547,505,524,457,493,491,7.286008528,7.54263125,7.574983987,7.609425751,8.429244466,7.810066408,8.029653448,7.311060856,7.535814859,7.532564456,7.14589298,6.237355138,7.593550124,7.333388541,7.609101762,8.053848828,7.261521972,8.045707407,8.018317557,8.591288954,0.140115549,1.305276113,-0.018566137,0.27603721,0.820142705,-0.24378242,0.768131476,-0.734646551,-0.482502698,-1.058724497,1.130265426,1.790092954,1.977293614,1.637820778,2.023018672,2.988591886,1.79528403,1.433888449,1.447508093,1.032690288,0.868716402,-1.864680161,5.096404668,8.823989474,5.905027475,7.069690171,9.458735263,5.638190999,10.69401434,10.34425902,1.998981827,-0.074587206,7.073698282,10.46181025,7.928046147,10.05828206,11.25401929,7.072079448,12.14152243,11.37694931
455,50,3,5,13,115,Georgia,Floyd County,96317,96318,96436,96174,95944,95901,95894,96209,96730,97459,97907,98325,98604,118,-262,-230,-43,-7,315,521,729,448,418,279,325,1302,1128,1187,1137,1168,1283,1165,1155,1106,1088,202,984,1012,1040,1025,1046,1114,1079,1119,1218,1252,123,318,116,147,112,122,169,86,36,-112,-164,17,50,99,106,118,178,260,171,153,139,119,-13,-629,-440,-289,-219,23,97,475,265,390,320,4,-579,-341,-183,-101,201,357,646,418,529,439,-9,-1,-5,-7,-18,-8,-5,-3,-6,1,4,3733,3871,3977,3732,3985,3847,3818,3836,4024,3761,3725,3725,13.51954727,11.74278308,12.37457322,11.85640919,12.16014326,13.29954027,11.9986199,11.82396118,11.27237148,11.04966765,10.21753803,10.53519191,10.84208606,10.68849553,10.88999131,11.54769124,11.11288487,11.45542213,12.41387745,12.71524255,3.302009242,1.207591168,1.532487164,1.167913658,1.27015195,1.75184903,0.885735031,0.36853905,-1.141505973,-1.665574903,0.519183843,1.0306166,1.105058771,1.230480461,1.853172517,2.695152354,1.761170818,1.566290962,1.416690448,1.208557399,-6.531332745,-4.580518223,-3.012848914,-2.283688313,0.239454876,1.005499147,4.892141161,2.712856894,3.974886869,3.249902249,-6.012148902,-3.549901623,-1.907790143,-1.053207852,2.092627393,3.700651501,6.65331198,4.279147856,5.391577317,4.458459648
456,50,3,5,13,117,Georgia,Forsyth County,175511,175498,176736,181828,186848,193875,202697,211368,220856,229367,237330,244624,250847,1238,5092,5020,7027,8822,8671,9488,8511,7963,7294,6223,600,2227,2191,2097,2302,2351,2437,2463,2374,2470,2366,223,826,908,946,972,1130,1162,1138,1195,1263,1522,377,1401,1283,1151,1330,1221,1275,1325,1179,1207,844,90,170,222,311,367,624,1137,651,520,498,410,725,3503,3436,5446,6931,6739,7046,6515,6255,5606,4994,815,3673,3658,5757,7298,7363,8183,7166,6775,6104,5404,46,18,79,119,194,87,30,20,9,-17,-25,642,639,620,596,614,603,584,696,669,665,651,652,12.42177129,11.88577504,11.01588294,11.60949336,11.35570502,11.2765603,10.94124467,10.17362443,10.24994087,9.550508506,4.607266764,4.925734249,4.969492256,4.902010228,5.458080253,5.376841638,5.055272609,5.1210957,5.241164095,6.143649174,7.814504524,6.960040795,6.046390683,6.70748313,5.897624769,5.899718664,5.885972063,5.052528729,5.008776771,3.406859332,0.948226816,1.204309475,1.633733712,1.850861886,3.014019538,5.26116088,2.891900236,2.228426581,2.066587268,1.654990908,19.53905021,18.63967278,28.60872603,34.95456058,32.55044498,32.60346487,28.94121358,26.80540051,23.26363097,20.15859657,20.48727703,19.84398225,30.24245974,36.80542247,35.56446452,37.86462575,31.83311381,29.03382709,25.33021824,21.81358748
457,50,3,5,13,119,Georgia,Franklin County,22084,22098,22082,21982,21927,22056,22187,22281,22333,22876,23039,23322,23504,-16,-100,-55,129,131,94,52,543,163,283,182,77,272,274,262,246,278,271,286,262,271,280,90,252,250,290,284,305,276,293,318,310,308,-13,20,24,-28,-38,-27,-5,-7,-56,-39,-28,-1,1,2,25,18,26,52,31,26,27,23,0,-121,-78,130,152,97,6,516,192,296,188,-1,-120,-76,155,170,123,58,547,218,323,211,-2,0,-3,2,-1,-2,-1,3,1,-1,-1,610,628,653,673,742,797,810,773,822,819,816,816,12.34567901,12.4803571,11.91369393,11.12040323,12.50337321,12.14865289,12.65234798,11.41239246,11.69086085,11.95916798,11.4379085,11.38718714,13.18691313,12.83818909,13.7177296,12.37279778,12.96202084,13.85168246,13.37330946,13.15508478,0.907770516,1.093169965,-1.273219198,-1.717785864,-1.214356391,-0.224144887,-0.309672853,-2.439289992,-1.68244861,-1.195916798,0.045388526,0.091097497,1.136802856,0.813688041,1.169380229,2.331106828,1.371408348,1.132527497,1.164772115,0.982360227,-5.492011619,-3.552802387,5.911374849,6.871143458,4.362687776,0.268973865,22.82731315,8.363279974,12.76935355,8.029727075,-5.446623094,-3.46170489,7.048177705,7.684831499,5.532068004,2.600080692,24.19872149,9.49580747,13.93412567,9.012087302
458,50,3,5,13,121,Georgia,Fulton County,920581,920393,925622,947582,973464,981844,992321,1005752,1023816,1039996,1051516,1065019,1077402,5229,21960,25882,8380,10477,13431,18064,16180,11520,13503,12383,3158,13032,12685,12442,12492,12793,12464,12208,12139,11602,12264,1350,5608,5483,5939,6035,6372,6268,6363,6444,6831,8114,1808,7424,7202,6503,6457,6421,6196,5845,5695,4771,4150,709,2488,3499,4076,3000,4270,6382,4008,3185,3149,2455,2532,11955,14576,-2195,1190,2793,5461,6266,2614,5527,5728,3241,14443,18075,1881,4190,7063,11843,10274,5799,8676,8183,180,93,605,-4,-170,-53,25,61,26,56,50,31392,31771,31785,33673,34728,33551,33629,32553,33554,34299,34096,34052,13.91412788,13.20634696,12.72638377,12.65547713,12.80533794,12.28241675,11.83053495,11.60787029,10.96320165,11.4487302,5.987601991,5.708348473,6.07474628,6.113977302,6.378145343,6.176683905,6.16625933,6.162049273,6.454889714,7.574608352,7.926525888,7.497998486,6.651637491,6.541499824,6.4271926,6.105732846,5.664275622,5.445821014,4.508311934,3.874121846,2.656411154,3.642807096,4.169164142,3.039259636,4.274118113,6.289023083,3.884074712,3.045643534,2.975618168,2.291799791,12.76422643,15.17506608,-2.245170582,1.205572989,2.795693651,5.38144078,6.07225852,2.499627064,5.222687081,5.347221671,15.42063758,18.81787318,1.92399356,4.244832625,7.069811764,11.67046386,9.956333232,5.545270599,8.198305249,7.639021462
459,50,3,5,13,123,Georgia,Gilmer County,28292,28299,28343,28329,28291,28721,28999,29512,29897,30470,31011,31575,31978,44,-14,-38,430,278,513,385,573,541,564,403,90,318,298,310,289,341,318,319,339,334,326,46,188,217,296,225,330,327,326,378,388,411,44,130,81,14,64,11,-9,-7,-39,-54,-85,7,18,56,71,38,19,36,17,16,11,8,-5,-163,-173,338,177,478,356,558,564,608,482,2,-145,-117,409,215,497,392,575,580,619,490,-2,1,-2,7,-1,5,2,5,0,-1,-2,282,254,188,187,306,186,194,187,185,175,171,171,11.22247318,10.52631579,10.87490353,10.01386001,11.65592795,10.70544867,10.56868819,11.02779721,10.67331352,10.25915378,6.634669678,7.665135994,10.38377885,7.796257796,11.27993027,11.00843307,10.80060298,12.29648184,12.39893906,12.93408651,4.587803501,2.861179795,0.491124676,2.217602218,0.375997676,-0.302984396,-0.231914788,-1.268684634,-1.725625539,-2.674932733,0.635234331,1.978099611,2.490703712,1.316701317,0.649450531,1.211937585,0.563221628,0.520486004,0.351516314,0.251758375,-5.752399774,-6.110914871,11.85715288,6.133056133,16.33880809,11.98471612,18.48692166,18.34713163,19.42926533,15.16844209,-5.117165443,-4.13281526,14.34785659,7.44975745,16.98825862,13.19665371,19.05014329,18.86761764,19.78078164,15.42020046
460,50,3,5,13,125,Georgia,Glascock County,3082,3086,3079,3103,3107,3060,3008,3020,2976,3031,2968,2959,2984,-7,24,4,-47,-52,12,-44,55,-63,-9,25,10,31,25,27,35,21,26,27,30,24,26,13,32,49,38,41,43,40,44,40,28,31,-3,-1,-24,-11,-6,-22,-14,-17,-10,-4,-5,0,5,2,1,1,0,0,0,0,0,0,-5,20,27,-38,-47,34,-31,73,-54,-4,31,-5,25,29,-37,-46,34,-31,73,-54,-4,31,1,0,-1,1,0,0,1,-1,1,-1,-1,89,89,89,88,85,85,84,84,84,86,85,85,10.02911679,8.051529791,8.756283444,11.53592617,6.96748507,8.672448299,8.989512236,10.00166694,8.098532141,8.749789669,10.35263669,15.78099839,12.32365818,13.51351351,14.26675514,13.34222815,14.6495755,13.33555593,9.448287498,10.43244153,-0.323519896,-7.729468599,-3.567374737,-1.977587343,-7.299270073,-4.669779853,-5.66006326,-3.333888981,-1.349755357,-1.682651859,1.617599482,0.644122383,0.324306794,0.329597891,0.0,0.0,0.0,0.0,0.0,0.0,6.47039793,8.695652174,-12.32365818,-15.49110086,11.28069011,-10.34022682,24.30497753,-18.0030005,-1.349755357,10.43244153,8.087997412,9.339774557,-11.99935139,-15.16150297,11.28069011,-10.34022682,24.30497753,-18.0030005,-1.349755357,10.43244153
461,50,3,5,13,127,Georgia,Glynn County,79626,79630,79750,80123,80889,81533,82212,83368,84211,84836,85099,85326,85568,120,373,766,644,679,1156,843,625,263,227,242,261,1020,975,1008,985,979,962,932,921,921,898,217,772,731,836,810,848,863,874,957,904,1007,44,248,244,172,175,131,99,58,-36,17,-109,8,49,121,147,115,71,113,72,61,46,51,71,81,399,336,395,946,632,497,241,164,298,79,130,520,483,510,1017,745,569,302,210,349,-3,-5,2,-11,-6,8,-1,-2,-3,0,2,1453,1464,1478,1443,1224,1246,1302,1310,1445,1609,1534,1531,12.76012835,12.11089857,12.41211166,12.03090171,11.82509965,11.48115217,11.02651925,10.83943861,10.80827343,10.5094386,9.657665772,9.080068566,10.29417197,9.893431861,10.24278295,10.29961988,10.34031956,11.26313002,10.60877219,11.78508315,3.10246258,3.03083,2.117939688,2.137469846,1.582316705,1.181532292,0.686199696,-0.423691411,0.199501247,-1.275644552,0.612986558,1.502993566,1.810099617,1.404623042,0.857591497,1.348617667,0.851834105,0.717921558,0.539826903,0.596861212,1.01330431,4.956152337,4.137370553,4.824574796,11.42650079,7.542711199,5.880021533,2.836378615,1.924600264,3.487541985,1.626290868,6.459145902,5.94747017,6.229197838,12.28409228,8.891328866,6.731855638,3.554300174,2.464427167,4.084403197
462,50,3,5,13,129,Georgia,Gordon County,55186,55221,55256,55522,55691,55767,55848,56330,57015,57204,57737,58046,58780,35,266,169,76,81,482,685,189,533,309,734,182,728,725,685,648,704,744,653,667,670,684,79,499,477,447,509,515,506,549,528,633,641,103,229,248,238,139,189,238,104,139,37,43,24,22,19,48,24,33,97,54,37,37,39,-94,18,-88,-207,-77,262,353,32,359,236,652,-70,40,-69,-159,-53,295,450,86,396,273,691,2,-3,-10,-3,-5,-2,-3,-1,-2,-1,0,670,671,671,670,671,671,671,670,743,669,669,669,13.14340393,13.03804411,12.29162555,11.61134256,12.55148068,13.12806035,11.4341747,11.60595436,11.57337433,11.70972215,9.009009009,8.578133851,8.020958567,9.120637907,9.181836011,8.928492655,9.613111654,9.187322191,10.93424769,10.97358465,4.134394916,4.459910262,4.270666978,2.490704654,3.369644672,4.199567692,1.821063046,2.418632168,0.639126642,0.736137504,0.397190778,0.341686673,0.861310987,0.430049725,0.588350657,1.711588513,0.945551966,0.643808563,0.639126642,0.667659596,0.324974273,-1.582548803,-3.714403632,-1.379742866,4.67114764,6.228770568,0.560327091,6.246683081,4.076591555,11.16189889,0.722165051,-1.240862129,-2.853092645,-0.949693142,5.259498297,7.940359081,1.505879057,6.890491644,4.715718197,11.82955849
463,50,3,5,13,131,Georgia,Grady County,25011,25019,25027,25103,25283,25120,25236,25106,24895,24762,24730,24588,24491,8,76,180,-163,116,-130,-211,-133,-32,-142,-97,93,383,375,324,354,316,361,318,319,302,289,75,191,249,264,259,259,251,277,267,272,285,18,192,126,60,95,57,110,41,52,30,4,-1,-12,-16,5,17,52,43,7,3,2,0,-7,-105,72,-230,6,-240,-364,-182,-85,-173,-103,-8,-117,56,-225,23,-188,-321,-175,-82,-171,-103,-2,1,-2,2,-2,1,0,1,-2,-1,2,200,200,201,197,172,178,191,168,172,246,200,200,15.2802713,14.88508713,12.8563776,14.05989356,12.55412975,14.43971121,12.80786193,12.89097228,12.24704976,11.77693107,7.620187513,9.883697853,10.47556693,10.28675828,10.28961901,10.0397992,11.15653382,10.78962257,11.03045541,11.61392856,7.660083782,5.001389275,2.380810666,3.773135277,2.264510747,4.399912002,1.651328111,2.101349713,1.216594347,0.163002506,-0.478755236,-0.635097051,0.198400889,0.675192629,2.065869453,1.719965601,0.281934068,0.121231714,0.08110629,0.0,-4.189108318,2.857936729,-9.126440886,0.238303281,-9.534782091,-14.55970881,-7.33028576,-3.434898569,-7.015694067,-4.197314534,-4.667863555,2.222839678,-8.928039998,0.913495909,-7.468912638,-12.83974321,-7.048351693,-3.313666855,-6.934587777,-4.197314534
464,50,3,5,13,133,Georgia,Greene County,15994,15996,15977,16049,16116,16241,16418,16620,16892,17225,17730,18356,18837,-19,72,67,125,177,202,272,333,505,626,481,42,165,183,156,169,163,173,159,167,179,178,78,169,184,189,195,200,175,216,225,191,252,-36,-4,-1,-33,-26,-37,-2,-57,-58,-12,-74,-4,9,17,25,20,21,60,44,39,39,29,20,68,52,131,179,217,214,346,521,601,529,16,77,69,156,199,238,274,390,560,640,558,1,-1,-1,2,4,1,0,0,3,-2,-3,168,171,177,161,154,167,167,158,164,200,177,177,10.3041279,11.37882792,9.642426677,10.34936771,9.867425389,10.32465982,9.32086643,9.555142326,9.920744887,9.571693598,10.55392494,11.44100731,11.68217078,11.94157813,12.10727042,10.44402005,12.66230911,12.87369475,10.58582276,13.550937,-0.24979704,-0.062179388,-2.039744105,-1.592210417,-2.239845027,-0.119360229,-3.341442683,-3.318552425,-0.66507787,-3.979243406,0.56204334,1.057049588,1.545260686,1.224777244,1.271263394,3.580806875,2.579359264,2.231440423,2.161503076,1.559433227,4.246549678,3.233328152,8.097165992,10.96175633,13.1363884,12.77154452,20.2831433,29.8097554,33.30931663,28.446213,4.808593018,4.29037774,9.642426677,12.18653357,14.4076518,16.3523514,22.86250257,32.04119582,35.47081971,30.00564622
465,50,3,5,13,135,Georgia,Gwinnett County,805321,805241,807979,822407,836854,853496,871052,888597,905291,918681,928072,937399,942627,2738,14428,14447,16642,17556,17545,16694,13390,9391,9327,5228,2901,11717,11459,11148,11622,11759,11918,11899,11465,11446,11123,910,3476,3426,3788,3772,4076,4245,4271,4360,4748,5160,1991,8241,8033,7360,7850,7683,7673,7628,7105,6698,5963,616,1956,2877,3027,2284,3710,5621,3701,3254,2665,2175,170,4231,3678,6268,7451,6198,3446,2108,-972,-54,-2942,786,6187,6555,9295,9735,9908,9067,5809,2282,2611,-767,-39,0,-141,-13,-29,-46,-46,-47,4,18,32,5682,5645,5582,5568,5248,5246,5181,4797,5046,5485,4955,4945,14.37328338,13.81217301,13.19016772,13.47831432,13.36516544,13.28734012,13.04734941,12.41638703,12.27143172,11.83281508,4.264020913,4.129549239,4.48191203,4.374479574,4.632742098,4.732736938,4.683185926,4.721800912,5.090403442,5.489285787,10.10926247,9.682623771,8.708255687,9.103834744,8.732423341,8.554603186,8.364163485,7.69458612,7.181028277,6.343529292,2.399431791,3.467808862,3.581506789,2.648810007,4.216750045,6.266834942,4.058176332,3.524022974,2.857187273,2.313797788,5.190181957,4.43329892,7.416215577,8.6411048,7.044586733,3.841934391,2.311438991,-1.052658368,-0.057894226,-3.12974395,7.589613748,7.901107782,10.99772237,11.28991481,11.26133678,10.10876933,6.369615323,2.471364606,2.799293047,-0.815946162
466,50,3,5,13,137,Georgia,Habersham County,43041,43028,43058,43041,43373,43146,43553,43775,44166,44687,45580,45542,46047,30,-17,332,-227,407,222,391,521,893,-38,505,117,519,492,520,480,461,522,563,505,487,473,79,402,400,450,389,419,485,489,474,447,506,38,117,92,70,91,42,37,74,31,40,-33,-6,-25,-12,11,8,48,99,121,106,101,78,2,-107,243,-313,306,135,256,327,753,-180,461,-4,-132,231,-302,314,183,355,448,859,-79,539,-4,-2,9,5,2,-3,-1,-1,3,1,-1,2384,2406,2374,2629,2300,2435,2524,2497,2543,2769,2380,2380,12.05588915,11.38704377,12.02048105,11.07279207,10.55789667,11.87159573,12.67261657,11.18902811,10.68896644,10.32875127,9.33808755,9.257759159,10.40233937,8.973575243,9.596005863,11.03012247,11.00694405,10.50217688,9.811022585,11.04936182,2.717801601,2.129284607,1.61814168,2.099216831,0.961890803,0.841473261,1.665672515,0.68685123,0.877943856,-0.720610554,-0.580726838,-0.277732775,0.254279407,0.184546535,1.099303774,2.251509535,2.723599653,2.348588078,2.216808235,1.703261309,-2.485510865,5.624088689,-7.23540494,7.058904947,3.091791865,5.822085262,7.360471791,16.68383795,-3.95074735,10.06671107,-3.066237703,5.346355915,-6.981125533,7.243451482,4.191095639,8.073594797,10.08407144,19.03242603,-1.733939115,11.76997238
467,50,3,5,13,139,Georgia,Hall County,179684,179765,180070,182299,184136,186459,189156,192249,196176,198854,201396,204310,206591,305,2229,1837,2323,2697,3093,3927,2678,2542,2914,2281,633,2612,2549,2472,2431,2615,2740,2528,2610,2539,2546,220,1193,1253,1323,1373,1480,1466,1553,1566,1587,1773,413,1419,1296,1149,1058,1135,1274,975,1044,952,773,-1,-2,50,97,176,302,361,156,84,21,40,-97,815,530,1090,1449,1648,2288,1544,1415,1937,1459,-98,813,580,1187,1625,1950,2649,1700,1499,1958,1499,-10,-3,-39,-13,14,8,4,3,-1,4,9,3141,3124,3122,2973,2871,2815,2923,2895,3142,2753,2965,2962,14.41624422,13.91242649,13.34070886,12.944105,13.71245789,14.10825771,12.79902792,13.04184884,12.5164528,12.39227941,6.584448449,6.838866375,7.139869669,7.310677156,7.760779224,7.548432773,7.862693973,7.825109307,7.82339921,8.629815941,7.831795766,7.073560113,6.200839191,5.633427845,5.951678662,6.559824934,4.936333949,5.216739538,4.693053591,3.762463464,-0.011038472,0.272899696,0.523482508,0.937129774,1.583618463,1.858788698,0.789813432,0.419737664,0.103523241,0.194694099,4.498177272,2.892736775,5.882432305,7.715346831,8.641732542,11.78091009,7.817127813,7.070580887,9.54878656,7.101467263,4.487138801,3.16563647,6.405914813,8.652476605,10.22535101,13.63969878,8.606941245,7.490318551,9.652309801,7.296161363
468,50,3,5,13,141,Georgia,Hancock County,9429,9401,9433,9394,9078,8952,8571,8579,8644,8545,8344,8475,8494,32,-39,-316,-126,-381,8,65,-99,-201,131,19,25,96,90,79,62,66,72,50,56,52,53,4,89,93,87,85,105,112,101,130,88,136,21,7,-3,-8,-23,-39,-40,-51,-74,-36,-83,0,1,4,9,6,4,11,7,7,5,5,9,-46,-331,-130,-379,42,94,-55,-134,161,98,9,-45,-327,-121,-373,46,105,-48,-127,166,103,2,-1,14,3,15,1,0,0,0,1,-1,1471,1511,1583,1420,1420,1182,1248,1308,1326,1211,1302,1301,10.19811972,9.744478129,8.76317249,7.076413856,7.696793003,8.360912733,5.817674094,6.631535319,6.183482966,6.246685132,9.454506825,10.06929407,9.650582363,9.701535125,12.24489796,13.00586425,11.75170167,15.39463556,10.46435579,16.02922977,0.743612896,-0.324815938,-0.887409872,-2.625121269,-4.548104956,-4.644951518,-5.934027576,-8.763100243,-4.280872822,-9.78254464,0.106230414,0.433087917,0.998336107,0.684814244,0.466472303,1.277361668,0.814474373,0.828941915,0.59456567,0.589309918,-4.886599033,-35.83802512,-14.42041043,-43.25743309,4.897959184,10.91563607,-6.399441503,-15.86831666,19.14501457,11.55047439,-4.78036862,-35.4049372,-13.42207432,-42.57261884,5.364431487,12.19299774,-5.58496713,-15.03937474,19.73958024,12.13978431
